date,year,month,quarter,country_id,area_id,salesperson_id,account_id,tier,plan_revenue,actual_revenue,last_year_revenue,windfall_flag,shortfall_flag,sales_driven,healthy_prev3,actual_adj
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0005,1,11470.644658764702,10211.694703303509,10271.17991366943,1,0,1,0,10211.694703303509
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0005,1,11470.644658764702,11688.58547622044,10271.17991366943,1,0,0,0,11470.644658764702
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0005,1,11470.644658764702,13524.533173603519,10271.17991366943,1,0,1,0,13524.533173603519
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0005,1,11470.644658764702,10962.529488308699,10271.17991366943,0,1,0,1,11470.644658764702
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0005,1,11470.644658764702,13419.79730997526,10271.17991366943,1,0,1,1,13419.79730997526
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0005,1,11470.644658764702,9990.344531446965,10271.17991366943,0,1,1,1,9990.344531446965
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0005,1,10196.128585568624,10814.761122218348,9129.937701039495,0,0,0,1,10814.761122218348
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,7700.656755736756,5804.481124899394,6887.5458838472705,0,0,0,0,5804.481124899394
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,7700.656755736756,6039.591611070725,6887.5458838472705,0,0,0,0,6039.591611070725
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,8800.750577984863,8475.241264958457,7871.481010111165,1,0,1,0,8475.241264958457
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,8800.750577984863,8590.524120452566,7871.481010111165,0,0,0,0,8590.524120452566
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,8800.750577984863,6903.401123298346,7871.481010111165,0,1,1,0,6903.401123298346
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,9900.844400232972,10448.101135512656,8855.41613637506,1,0,1,0,10448.101135512656
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,9900.844400232972,13348.246728039881,8855.41613637506,1,0,1,0,13348.246728039881
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,9900.844400232972,10482.25637503789,8855.41613637506,0,1,0,1,10482.25637503789
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,9900.844400232972,9303.84128115754,8855.41613637506,0,1,0,1,9900.844400232972
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,9900.844400232972,10266.611330355267,8855.41613637506,1,0,0,1,9900.844400232972
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,9900.844400232972,8975.294739850013,8855.41613637506,0,1,1,1,8975.294739850013
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0006,1,8800.750577984863,7595.145413588367,7871.481010111165,0,1,1,1,7595.145413588367
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3037.50918075869,3125.7122798717,2717.064370256521,0,0,0,0,3125.7122798717
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3037.50918075869,2120.133588318111,2717.064370256521,0,1,1,1,2120.133588318111
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3471.439063724217,2779.7939905191893,3105.2164231503098,1,0,1,0,2779.7939905191893
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3471.439063724217,3134.7018588901856,3105.2164231503098,1,0,0,0,3134.7018588901856
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3471.439063724217,3209.2616622029586,3105.2164231503098,0,0,0,0,3209.2616622029586
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3905.3689466897436,3689.8676307974943,3493.3684760440983,1,0,1,0,3689.8676307974943
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3905.3689466897436,2947.649685901885,3493.3684760440983,0,1,1,0,2947.649685901885
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3905.3689466897436,4369.036472233014,3493.3684760440983,1,0,1,0,4369.036472233014
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3905.3689466897436,3888.3908117268493,3493.3684760440983,0,1,0,0,3888.3908117268493
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3905.3689466897436,3984.562746359807,3493.3684760440983,0,0,0,1,3984.562746359807
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3905.3689466897436,3179.6358781406943,3493.3684760440983,0,1,1,1,3179.6358781406943
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0007,1,3471.439063724217,2928.9526060299936,3105.2164231503098,0,0,0,0,2928.9526060299936
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,6707.576126472906,6161.059623088524,5789.997257740916,0,0,0,0,6161.059623088524
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,6707.576126472906,5511.699450354938,5789.997257740916,0,1,0,0,5511.699450354938
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,7665.801287397608,7521.123978846819,6617.139723132475,1,0,0,0,7521.123978846819
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,7665.801287397608,7100.708211593893,6617.139723132475,0,0,0,0,7100.708211593893
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,7665.801287397608,7918.536772979347,6617.139723132475,1,0,1,0,7918.536772979347
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,8624.026448322307,8964.04654076472,7444.282188524034,1,0,1,1,8964.04654076472
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,8624.026448322307,8323.47349228837,7444.282188524034,0,0,0,1,8323.47349228837
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,8624.026448322307,7564.746396911809,7444.282188524034,0,0,0,1,7564.746396911809
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,8624.026448322307,9041.342420074261,7444.282188524034,1,0,1,1,9041.342420074261
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,8624.026448322307,7560.403575794809,7444.282188524034,0,1,1,1,7560.403575794809
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,8624.026448322307,8534.630761583354,7444.282188524034,1,0,0,0,8534.630761583354
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0008,1,7665.801287397608,7673.876391351145,6617.139723132475,0,1,0,1,7673.876391351145
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,282.1470581957296,0.0,0,0,0,0,282.1470581957296
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,660.0511942979423,0.0,1,0,0,0,660.0511942979423
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,1159.6450325641474,0.0,1,0,0,0,1159.6450325641474
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,1505.9174466336895,0.0,1,0,0,0,1505.9174466336895
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,1741.6507410390736,0.0,1,0,0,0,1741.6507410390736
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,1644.484104764565,0.0,0,0,0,0,1644.484104764565
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,1804.559617187156,0.0,0,0,0,0,1804.559617187156
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,2143.776785990472,0.0,1,0,0,0,2143.776785990472
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,4028.9134705771116,0.0,1,0,1,0,4028.9134705771116
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,4698.952943880466,0.0,1,0,1,0,4698.952943880466
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,5223.248176796056,0.0,1,0,1,0,5223.248176796056
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0009,1,0.0,4994.679702004965,0.0,0,0,0,0,4994.679702004965
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,5130.6290278549195,4510.612943190603,4531.740156783637,0,0,0,0,4510.612943190603
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,5130.6290278549195,5103.533560678625,4531.740156783637,1,0,1,0,5103.533560678625
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,5863.576031834194,5381.059798868558,5179.131607752728,0,0,0,0,5381.059798868558
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,5863.576031834194,6455.139636130457,5179.131607752728,1,0,0,0,5863.576031834194
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,5863.576031834194,5196.921091717551,5179.131607752728,0,1,1,1,5196.921091717551
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,6596.523035813467,7255.6483239405625,5826.523058721818,1,0,1,0,7255.6483239405625
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,6596.523035813467,5574.72135554582,5826.523058721818,0,1,0,1,6596.523035813467
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,6596.523035813467,5627.776194734369,5826.523058721818,0,0,0,1,5627.776194734369
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,6596.523035813467,6437.666256984631,5826.523058721818,1,0,0,1,6437.666256984631
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,6596.523035813467,6769.095771075335,5826.523058721818,0,0,0,0,6769.095771075335
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,6596.523035813467,4388.36916152829,5826.523058721818,0,1,0,1,6596.523035813467
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0010,1,5863.576031834194,6369.914198845332,5179.131607752728,1,0,1,1,6369.914198845332
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,8089.181619561047,6879.004208453223,7118.835255706774,0,0,0,0,6879.004208453223
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,8089.181619561047,7373.99311800245,7118.835255706774,0,0,0,0,7373.99311800245
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,9244.778993784053,7918.122059216981,8135.811720807741,0,0,0,0,7918.122059216981
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,9244.778993784053,8054.936027762183,8135.811720807741,0,0,0,0,8054.936027762183
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,9244.778993784053,8811.164881396679,8135.811720807741,0,0,0,0,8811.164881396679
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,10400.37636800706,9250.620496701387,9152.788185908708,0,0,0,0,9250.620496701387
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,10400.37636800706,8743.54083085718,9152.788185908708,0,0,0,0,8743.54083085718
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,10400.37636800706,8240.268708590518,9152.788185908708,0,0,0,0,8240.268708590518
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,10400.37636800706,9723.96245419845,9152.788185908708,1,0,0,0,9723.96245419845
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,10400.37636800706,8769.670155313866,9152.788185908708,0,0,0,0,8769.670155313866
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,10400.37636800706,9164.07530780132,9152.788185908708,0,0,0,0,9164.07530780132
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0011,1,9244.778993784053,8511.21021657706,8135.811720807741,0,0,0,0,8511.21021657706
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,5826.340654201455,5477.488639440361,5101.870082181545,0,0,0,0,5477.488639440361
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,5826.340654201455,4957.668980243649,5101.870082181545,0,0,0,0,4957.668980243649
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,6658.675033373091,6718.895907285976,5830.708665350336,1,0,0,0,6658.675033373091
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,6658.675033373091,7911.077623877833,5830.708665350336,1,0,0,0,6658.675033373091
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,6658.675033373091,6153.917449540785,5830.708665350336,0,1,0,1,6658.675033373091
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,7491.009412544727,7388.067578694483,6559.547248519128,1,0,1,1,7388.067578694483
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,7491.009412544727,6661.984006110205,6559.547248519128,0,0,0,1,6661.984006110205
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,7491.009412544727,7976.060811588156,6559.547248519128,1,0,0,1,7491.009412544727
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,7491.009412544727,6540.810557477263,6559.547248519128,0,1,1,1,6540.810557477263
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,7491.009412544727,8337.132849070817,6559.547248519128,1,0,1,0,8337.132849070817
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,7491.009412544727,5810.441675713389,6559.547248519128,0,1,1,1,5810.441675713389
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0012,1,6658.675033373091,5523.358387047714,5830.708665350336,0,0,0,0,5523.358387047714
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,4080.566675171991,3572.1348916623488,3634.342560479114,0,0,0,0,3572.1348916623488
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,4080.566675171991,3340.434458054811,3634.342560479114,0,0,0,0,3340.434458054811
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,4663.504771625132,4240.566857672102,4153.534354833273,1,0,1,0,4240.566857672102
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,4663.504771625132,3343.8387817967096,4153.534354833273,0,1,1,0,3343.8387817967096
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,4663.504771625132,4753.3470656993795,4153.534354833273,1,0,1,0,4753.3470656993795
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,5246.442868078274,5177.8998829655675,4672.726149187432,0,0,0,0,5177.8998829655675
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,5246.442868078274,5216.093257563853,4672.726149187432,0,0,0,0,5216.093257563853
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,5246.442868078274,4032.3724405431285,4672.726149187432,0,1,0,1,5246.442868078274
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,5246.442868078274,5245.803731003508,4672.726149187432,1,0,1,1,5245.803731003508
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,5246.442868078274,4237.761086189178,4672.726149187432,0,1,1,1,4237.761086189178
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,5246.442868078274,4693.838044931045,4672.726149187432,1,0,1,0,4693.838044931045
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0013,1,4663.504771625132,4743.041812925601,4153.534354833273,0,0,0,0,4743.041812925601
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,6791.2235243330415,6531.025625969387,5824.555704718644,0,0,0,0,6531.025625969387
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,6791.2235243330415,5339.529719314117,5824.555704718644,0,1,1,1,5339.529719314117
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,7761.398313523476,7778.935633548043,6656.635091107021,1,0,1,0,7778.935633548043
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,7761.398313523476,7325.740172775342,6656.635091107021,0,0,0,0,7325.740172775342
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,7761.398313523476,7169.0905867735355,6656.635091107021,0,0,0,0,7169.0905867735355
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,8731.57310271391,10879.384640000537,7488.714477495399,1,0,1,1,10879.384640000537
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,8731.57310271391,5843.495927425396,7488.714477495399,0,1,1,1,5843.495927425396
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,8731.57310271391,9124.320094551062,7488.714477495399,1,0,1,0,9124.320094551062
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,8731.57310271391,10115.685500529096,7488.714477495399,1,0,0,1,8731.57310271391
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,8731.57310271391,8441.05627862844,7488.714477495399,0,1,0,0,8441.05627862844
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,8731.57310271391,9062.875603401879,7488.714477495399,0,0,0,1,9062.875603401879
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0014,1,7761.398313523476,7284.024617726112,6656.635091107021,0,1,0,1,7761.398313523476
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,9293.816662397721,7476.343460397803,8124.414744729674,0,0,0,0,7476.343460397803
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,9293.816662397721,8876.225063837635,8124.414744729674,1,0,1,0,8876.225063837635
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,10621.504757025965,10180.434011960057,9285.045422548197,1,0,0,0,10180.434011960057
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,10621.504757025965,9829.044013073702,9285.045422548197,0,0,0,0,9829.044013073702
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,10621.504757025965,7618.7977736359635,9285.045422548197,0,1,1,0,7618.7977736359635
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,11949.19285165421,11219.290586052059,10445.676100366722,1,0,0,0,11219.290586052059
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,11949.19285165421,13370.190413720122,10445.676100366722,1,0,0,0,11949.19285165421
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,11949.19285165421,9676.608097970664,10445.676100366722,0,1,0,0,9676.608097970664
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,11949.19285165421,9333.349466315789,10445.676100366722,0,0,0,0,9333.349466315789
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,11949.19285165421,12869.692033538737,10445.676100366722,1,0,1,0,12869.692033538737
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,11949.19285165421,12265.528003115056,10445.676100366722,0,0,0,0,12265.528003115056
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0015,1,10621.504757025965,11043.682199747218,9285.045422548197,0,0,0,1,11043.682199747218
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,293.32161067654334,0.0,0,0,0,0,293.32161067654334
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,882.2659350093953,0.0,1,0,1,0,882.2659350093953
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,1196.3888282373593,0.0,1,0,0,0,1196.3888282373593
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,2199.8118048529436,0.0,1,0,1,0,2199.8118048529436
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,2008.700975422011,0.0,0,0,0,0,2008.700975422011
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,2175.80710304113,0.0,0,0,0,0,2175.80710304113
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,2594.62333445141,0.0,1,0,0,0,2594.62333445141
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,4539.475855377964,0.0,1,0,1,0,4539.475855377964
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,3017.1639240003606,0.0,0,1,1,0,3017.1639240003606
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,3300.6061696728134,0.0,0,0,0,0,3300.6061696728134
2024-11-01,2024,11,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,4217.216852038465,0.0,1,0,0,0,4217.216852038465
2024-12-01,2024,12,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0016,1,0.0,4476.306883305969,0.0,0,0,0,0,4476.306883305969
2024-01-01,2024,1,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,4322.005093967281,3619.4054526461937,3708.923765424849,0,0,0,0,3619.4054526461937
2024-02-01,2024,2,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,4322.005093967281,4588.617054050679,3708.923765424849,1,0,1,0,4588.617054050679
2024-03-01,2024,3,Q1,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,4939.434393105464,2997.732849533798,4238.770017628399,0,1,0,0,2997.732849533798
2024-04-01,2024,4,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,4939.434393105464,4177.055780900016,4238.770017628399,1,0,0,0,4177.055780900016
2024-05-01,2024,5,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,4939.434393105464,5035.705603479164,4238.770017628399,1,0,1,0,5035.705603479164
2024-06-01,2024,6,Q2,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,5556.863692243646,4953.84947165941,4768.616269831949,0,0,0,0,4953.84947165941
2024-07-01,2024,7,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,5556.863692243646,6649.270379927296,4768.616269831949,1,0,1,0,6649.270379927296
2024-08-01,2024,8,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,5556.863692243646,5727.212799234903,4768.616269831949,0,1,1,1,5727.212799234903
2024-09-01,2024,9,Q3,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,5556.863692243646,5618.5557054071905,4768.616269831949,0,0,0,1,5618.5557054071905
2024-10-01,2024,10,Q4,PL,PL_N,SP_SZC_001,ACC_T1_SP_SZC_001_0017,1,5556.863692243646,5284.421444402874,4768.616269831949,0,0,0,1,5284.421444402874
